seq	kingdom	phylum	class	order	family	genus	species
seq_6724	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora aurantiotincta
seq_6771	Animalia	Arthropoda	Collembola	Entomobryomorpha	Entomobryidae	Entomobrya	Entomobrya multifasciata
seq_6774	Animalia	Arthropoda	Arachnida	Araneae	Clubionidae	Clubiona	Clubiona pallidula
seq_6784	Animalia	Arthropoda	Arachnida	Sarcoptiformes	Pyroglyphidae	Dermatophagoides	Dermatophagoides farinae
seq_6799	Animalia	Arthropoda	Insecta	Diptera	Calliphoridae	Calliphora	Calliphora vomitoria
seq_6812	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Peltigeraceae	Peltigera	Peltigera ponojensis
seq_6830	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
seq_6861	Animalia	Arthropoda	Arachnida	Sarcoptiformes	Acaridae	Tyrophagus	Tyrophagus putrescentiae
seq_6884	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius sp.
seq_6936	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	Entoloma sinuatum
seq_6944	Animalia	Arthropoda	Insecta	Hemiptera	Aphididae	Sitobion	Sitobion avenae
seq_6947	Animalia	Arthropoda	Arachnida	Trombidiformes	Cheyletidae	Cheyletus	Cheyletus carnifex
seq_0001	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0200	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0010	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0003	Fungi	NA	NA	NA	NA	NA	NA
seq_0044	Fungi	NA	NA	NA	NA	NA	NA
seq_0041	Fungi	NA	NA	NA	NA	NA	NA
seq_2127	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2128	NA	NA	NA	NA	NA	NA	NA
seq_0020	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0032	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0038	Fungi	NA	NA	NA	NA	NA	NA
seq_0096	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA
seq_0008	Fungi	NA	NA	NA	NA	NA	NA
seq_0004	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0040	NA	NA	NA	NA	NA	NA	NA
seq_0015	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_2129	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_0043	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0011	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0002	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
seq_0024	Fungi	NA	NA	NA	NA	NA	NA
seq_0031	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0022	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0014	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0166	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_0045	Fungi	NA	NA	NA	NA	NA	NA
seq_2132	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0018	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0017	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0037	NA	NA	NA	NA	NA	NA	NA
seq_2135	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0121	NA	NA	NA	NA	NA	NA	NA
seq_0093	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0057	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_1054	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0386	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0066	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0046	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0248	Fungi	NA	NA	NA	NA	NA	NA
seq_0021	Animalia	NA	NA	NA	NA	NA	NA
seq_0027	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0026	NA	NA	NA	NA	NA	NA	NA
seq_0050	Animalia	NA	NA	NA	NA	NA	NA
seq_0013	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0025	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2136	Animalia	NA	NA	NA	NA	NA	NA
seq_0133	Fungi	NA	NA	NA	NA	NA	NA
seq_0029	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2137	Animalia	Arthropoda	Arachnida	Sarcoptiformes	NA	NA	NA
seq_0227	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0023	Fungi	NA	NA	NA	NA	NA	NA
seq_2143	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0352	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2139	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0084	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0546	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0061	Fungi	NA	NA	NA	NA	NA	NA
seq_2153	NA	NA	NA	NA	NA	NA	NA
seq_0371	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0072	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_0204	Fungi	NA	NA	NA	NA	NA	NA
seq_0108	Fungi	NA	NA	NA	NA	NA	NA
seq_2140	Animalia	Arthropoda	Insecta	Psocodea	Stenopsocidae	NA	NA
seq_0070	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2141	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0226	Fungi	NA	NA	NA	NA	NA	NA
seq_0280	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0157	Fungi	NA	NA	NA	NA	NA	NA
seq_0365	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0051	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0071	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0131	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0119	Fungi	NA	NA	NA	NA	NA	NA
seq_0187	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_0034	Fungi	NA	NA	NA	NA	NA	NA
seq_0461	Fungi	NA	NA	NA	NA	NA	NA
seq_0030	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	NA	NA
seq_2156	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_0124	Fungi	NA	NA	NA	NA	NA	NA
seq_0247	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0112	Fungi	NA	NA	NA	NA	NA	NA
seq_0180	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0033	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_0042	Fungi	NA	NA	NA	NA	NA	NA
seq_2145	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0019	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0049	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0412	NA	NA	NA	NA	NA	NA	NA
seq_0095	Fungi	NA	NA	NA	NA	NA	NA
seq_0941	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0088	Fungi	NA	NA	NA	NA	NA	NA
seq_0082	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	NA	NA
seq_0039	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0234	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0190	NA	NA	NA	NA	NA	NA	NA
seq_0080	Fungi	NA	NA	NA	NA	NA	NA
seq_0218	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2146	Animalia	Arthropoda	Insecta	NA	NA	NA	NA
seq_0055	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0094	Fungi	NA	NA	NA	NA	NA	NA
seq_0062	Fungi	NA	NA	NA	NA	NA	NA
seq_0498	Fungi	NA	NA	NA	NA	NA	NA
seq_0100	Fungi	NA	NA	NA	NA	NA	NA
seq_2151	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2147	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_2148	NA	NA	NA	NA	NA	NA	NA
seq_0056	Fungi	NA	NA	NA	NA	NA	NA
seq_0490	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2150	NA	NA	NA	NA	NA	NA	NA
seq_2154	Chromista	Oomycota	NA	NA	NA	NA	NA
seq_2152	Chromista	NA	NA	NA	NA	NA	NA
seq_0097	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0035	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0117	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2155	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_0151	Fungi	NA	NA	NA	NA	NA	NA
seq_0297	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0092	Fungi	NA	NA	NA	NA	NA	NA
seq_0120	Animalia	NA	NA	NA	NA	NA	NA
seq_0053	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0139	Fungi	NA	NA	NA	NA	NA	NA
seq_0183	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0078	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0281	Animalia	NA	NA	NA	NA	NA	NA
seq_0054	Fungi	NA	NA	NA	NA	NA	NA
seq_2157	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0769	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2160	Chromista	NA	NA	NA	NA	NA	NA
seq_0203	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_2159	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0191	Fungi	NA	NA	NA	NA	NA	NA
seq_0317	Fungi	NA	NA	NA	NA	NA	NA
seq_2158	Plantae	NA	NA	NA	NA	NA	NA
seq_0175	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2161	NA	NA	NA	NA	NA	NA	NA
seq_1331	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_0111	Animalia	NA	NA	NA	NA	NA	NA
seq_0135	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0138	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_2166	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_0570	Fungi	NA	NA	NA	NA	NA	NA
seq_0086	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0543	Protozoa	NA	NA	NA	NA	NA	NA
seq_0098	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0683	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
seq_0160	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0169	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0158	Fungi	NA	NA	NA	NA	NA	NA
seq_2169	Animalia	NA	NA	NA	NA	NA	NA
seq_0282	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2168	Chromista	NA	NA	NA	NA	NA	NA
seq_2167	Plantae	NA	NA	NA	NA	NA	NA
seq_0134	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0506	Fungi	NA	NA	NA	NA	NA	NA
seq_1800	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0379	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0065	Animalia	Arthropoda	Insecta	NA	NA	NA	NA
seq_0244	Animalia	NA	NA	NA	NA	NA	NA
seq_0401	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0069	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0113	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2170	Animalia	NA	NA	NA	NA	NA	NA
seq_0315	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0221	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0405	Chromista	NA	NA	NA	NA	NA	NA
seq_0295	Animalia	NA	NA	NA	NA	NA	NA
seq_0245	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0362	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0262	Fungi	NA	NA	NA	NA	NA	NA
seq_0450	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2172	Animalia	NA	NA	NA	NA	NA	NA
seq_0077	Fungi	NA	NA	NA	NA	NA	NA
seq_1417	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1816	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0126	Animalia	NA	NA	NA	NA	NA	NA
seq_2180	Fungi	NA	NA	NA	NA	NA	NA
seq_0431	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2174	Fungi	NA	NA	NA	NA	NA	NA
seq_2177	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0114	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_0115	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0099	NA	NA	NA	NA	NA	NA	NA
seq_2173	NA	NA	NA	NA	NA	NA	NA
seq_0369	Fungi	NA	NA	NA	NA	NA	NA
seq_0146	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2176	Chromista	NA	NA	NA	NA	NA	NA
seq_0152	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0306	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2178	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0324	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2190	NA	NA	NA	NA	NA	NA	NA
seq_0263	Fungi	NA	NA	NA	NA	NA	NA
seq_2179	NA	NA	NA	NA	NA	NA	NA
seq_0299	Fungi	NA	NA	NA	NA	NA	NA
seq_1421	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0274	Fungi	NA	NA	NA	NA	NA	NA
seq_0662	Fungi	NA	NA	NA	NA	NA	NA
seq_0156	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_2185	NA	NA	NA	NA	NA	NA	NA
seq_2181	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0079	Fungi	NA	NA	NA	NA	NA	NA
seq_2200	Chromista	NA	NA	NA	NA	NA	NA
seq_0544	NA	NA	NA	NA	NA	NA	NA
seq_0250	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0122	Fungi	NA	NA	NA	NA	NA	NA
seq_0972	Fungi	NA	NA	NA	NA	NA	NA
seq_0075	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0165	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2183	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2189	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0441	NA	NA	NA	NA	NA	NA	NA
seq_0087	Fungi	NA	NA	NA	NA	NA	NA
seq_2187	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0085	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2188	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0144	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0286	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0360	Animalia	NA	NA	NA	NA	NA	NA
seq_0159	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2192	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0162	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2196	NA	NA	NA	NA	NA	NA	NA
seq_0252	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0202	Fungi	NA	NA	NA	NA	NA	NA
seq_0089	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0627	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2194	Animalia	NA	NA	NA	NA	NA	NA
seq_0409	Animalia	NA	NA	NA	NA	NA	NA
seq_2198	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_2197	Fungi	NA	NA	NA	NA	NA	NA
seq_0199	Animalia	NA	NA	NA	NA	NA	NA
seq_0224	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0091	Animalia	NA	NA	NA	NA	NA	NA
seq_2204	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0194	Plantae	NA	NA	NA	NA	NA	NA
seq_0268	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0189	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	NA	NA
seq_2202	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0336	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0249	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0373	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0694	NA	NA	NA	NA	NA	NA	NA
seq_0588	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2203	Fungi	NA	NA	NA	NA	NA	NA
seq_0212	Plantae	NA	NA	NA	NA	NA	NA
seq_2206	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0143	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2209	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0261	Chromista	NA	NA	NA	NA	NA	NA
seq_1630	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_2205	Animalia	NA	NA	NA	NA	NA	NA
seq_0385	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2207	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1621	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
seq_0208	Fungi	NA	NA	NA	NA	NA	NA
seq_0270	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_0174	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0105	Fungi	NA	NA	NA	NA	NA	NA
seq_0367	Fungi	NA	NA	NA	NA	NA	NA
seq_2210	Fungi	NA	NA	NA	NA	NA	NA
seq_0184	Animalia	NA	NA	NA	NA	NA	NA
seq_0164	Fungi	NA	NA	NA	NA	NA	NA
seq_1636	Fungi	NA	NA	NA	NA	NA	NA
seq_0747	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_0110	Fungi	NA	NA	NA	NA	NA	NA
seq_2213	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0155	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_2212	Fungi	NA	NA	NA	NA	NA	NA
seq_1166	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0533	Animalia	NA	NA	NA	NA	NA	NA
seq_0255	Animalia	NA	NA	NA	NA	NA	NA
seq_2214	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2224	NA	NA	NA	NA	NA	NA	NA
seq_0215	Animalia	NA	NA	NA	NA	NA	NA
seq_0881	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0123	Animalia	NA	NA	NA	NA	NA	NA
seq_0173	Fungi	NA	NA	NA	NA	NA	NA
seq_2215	Fungi	NA	NA	NA	NA	NA	NA
seq_2236	Fungi	NA	NA	NA	NA	NA	NA
seq_2242	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0567	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0965	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0198	NA	NA	NA	NA	NA	NA	NA
seq_1234	NA	NA	NA	NA	NA	NA	NA
seq_2220	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
seq_2221	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2222	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0308	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	NA	NA
seq_0823	Fungi	NA	NA	NA	NA	NA	NA
seq_0170	NA	NA	NA	NA	NA	NA	NA
seq_0406	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0302	Animalia	NA	NA	NA	NA	NA	NA
seq_0116	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0182	Fungi	NA	NA	NA	NA	NA	NA
seq_0240	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0510	Fungi	NA	NA	NA	NA	NA	NA
seq_0125	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2229	NA	NA	NA	NA	NA	NA	NA
seq_0207	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0289	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2225	Animalia	NA	NA	NA	NA	NA	NA
seq_0127	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0130	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0222	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0209	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0196	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0129	Fungi	NA	NA	NA	NA	NA	NA
seq_0808	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_0197	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	NA	NA
seq_0154	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_0258	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1126	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0171	Fungi	NA	NA	NA	NA	NA	NA
seq_0148	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0136	Plantae	NA	NA	NA	NA	NA	NA
seq_0205	Fungi	NA	NA	NA	NA	NA	NA
seq_2231	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2112	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0195	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0293	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0257	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0787	Fungi	NA	NA	NA	NA	NA	NA
seq_1454	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0237	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0671	Fungi	NA	NA	NA	NA	NA	NA
seq_2233	Animalia	NA	NA	NA	NA	NA	NA
seq_2047	Animalia	NA	NA	NA	NA	NA	NA
seq_0325	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0309	Fungi	NA	NA	NA	NA	NA	NA
seq_0150	Animalia	NA	NA	NA	NA	NA	NA
seq_1246	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1097	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0298	NA	NA	NA	NA	NA	NA	NA
seq_0168	Fungi	NA	NA	NA	NA	NA	NA
seq_0230	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0232	Fungi	Ascomycota	Lecanoromycetes	NA	NA	NA	NA
seq_0819	Fungi	NA	NA	NA	NA	NA	NA
seq_0192	Protozoa	NA	NA	NA	NA	NA	NA
seq_2250	Fungi	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
seq_1520	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0147	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0163	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1553	Animalia	NA	NA	NA	NA	NA	NA
seq_0408	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0149	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0177	Fungi	NA	NA	NA	NA	NA	NA
seq_0153	Fungi	NA	NA	NA	NA	NA	NA
seq_0511	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_0216	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2238	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_1177	Fungi	NA	NA	NA	NA	NA	NA
seq_0179	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2239	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1971	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0711	Fungi	NA	NA	NA	NA	NA	NA
seq_2240	Fungi	NA	NA	NA	NA	NA	NA
seq_0370	NA	NA	NA	NA	NA	NA	NA
seq_0891	Fungi	NA	NA	NA	NA	NA	NA
seq_0687	Fungi	NA	NA	NA	NA	NA	NA
seq_2257	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_2245	Fungi	NA	NA	NA	NA	NA	NA
seq_0246	Fungi	NA	NA	NA	NA	NA	NA
seq_0290	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1131	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_0340	NA	NA	NA	NA	NA	NA	NA
seq_0535	NA	NA	NA	NA	NA	NA	NA
seq_0206	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0239	Animalia	NA	NA	NA	NA	NA	NA
seq_0291	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0185	Fungi	NA	NA	NA	NA	NA	NA
seq_1134	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2247	Fungi	NA	NA	NA	NA	NA	NA
seq_1260	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
seq_0361	NA	NA	NA	NA	NA	NA	NA
seq_0328	NA	NA	NA	NA	NA	NA	NA
seq_0537	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0648	Fungi	NA	NA	NA	NA	NA	NA
seq_0434	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1031	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0294	Animalia	NA	NA	NA	NA	NA	NA
seq_0372	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0639	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0455	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_0213	Fungi	NA	NA	NA	NA	NA	NA
seq_0471	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2253	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_0318	Animalia	NA	NA	NA	NA	NA	NA
seq_0316	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1691	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_0238	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0285	Chromista	NA	NA	NA	NA	NA	NA
seq_2256	Fungi	NA	NA	NA	NA	NA	NA
seq_1959	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0296	Fungi	NA	NA	NA	NA	NA	NA
seq_0454	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0273	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0210	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2258	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_0853	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_2268	Fungi	NA	NA	NA	NA	NA	NA
seq_0710	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0319	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_0337	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2259	Fungi	Ascomycota	NA	NA	NA	NA	NA
